Unnamed: 0.1,Unnamed: 0,V,Cr,Mn,Fe,Co,Ni,Al,Cu,Subsystem_Number,EQ 500C TCHEA7 MAX FCC,EQ 500C TCHEA7 SUM FCC,EQ 950C TCHEA7 MAX FCC,EQ 950C TCHEA7 SUM FCC
0,10000,0.12,0.08,0.08,0.12,0.12,0.48,0,0,1,1,1,1,1
1,10001,0.12,0.08,0.08,0.12,0.16,0.44,0,0,1,1,1,1,1
2,10002,0.12,0.08,0.08,0.12,0.2,0.4,0,0,1,1,1,1,1
3,10003,0.12,0.08,0.08,0.12,0.24,0.36,0,0,1,1,1,1,1
4,10004,0.12,0.08,0.08,0.12,0.28,0.32,0,0,1,1,1,1,1
5,10005,0.12,0.08,0.08,0.12,0.32,0.28,0,0,1,1,1,1,1
6,10006,0.12,0.08,0.08,0.12,0.36,0.24,0,0,1,0.994349493,0.994349493,1,1
12,10012,0.12,0.08,0.08,0.16,0.04,0.52,0,0,1,1,1,1,1
13,10013,0.12,0.08,0.08,0.16,0.08,0.48,0,0,1,1,1,1,1
14,10014,0.12,0.08,0.08,0.16,0.12,0.44,0,0,1,1,1,1,1
15,10015,0.12,0.08,0.08,0.16,0.16,0.4,0,0,1,1,1,1,1
16,10016,0.12,0.08,0.08,0.16,0.2,0.36,0,0,1,1,1,1,1
17,10017,0.12,0.08,0.08,0.16,0.24,0.32,0,0,1,1,1,1,1
18,10018,0.12,0.08,0.08,0.16,0.28,0.28,0,0,1,1,1,1,1
19,10019,0.12,0.08,0.08,0.16,0.32,0.24,0,0,1,1,1,1,1
25,10025,0.12,0.08,0.08,0.2,0.04,0.48,0,0,1,1,1,1,1
26,10026,0.12,0.08,0.08,0.2,0.08,0.44,0,0,1,1,1,1,1
27,10027,0.12,0.08,0.08,0.2,0.12,0.4,0,0,1,1,1,1,1
28,10028,0.12,0.08,0.08,0.2,0.16,0.36,0,0,1,1,1,1,1
29,10029,0.12,0.08,0.08,0.2,0.2,0.32,0,0,1,1,1,1,1
30,10030,0.12,0.08,0.08,0.2,0.24,0.28,0,0,1,1,1,1,1
103,10103,0.12,0.08,0.12,0.04,0.04,0.6,0,0,1,1,1,1,1
104,10104,0.12,0.08,0.12,0.04,0.08,0.56,0,0,1,1,1,1,1
105,10105,0.12,0.08,0.12,0.04,0.12,0.52,0,0,1,1,1,1,1
106,10106,0.12,0.08,0.12,0.04,0.16,0.48,0,0,1,1,1,1,1
107,10107,0.12,0.08,0.12,0.04,0.2,0.44,0,0,1,1,1,1,1
108,10108,0.12,0.08,0.12,0.04,0.24,0.4,0,0,1,1,1,1,1
109,10109,0.12,0.08,0.12,0.04,0.28,0.36,0,0,1,1,1,1,1
110,10110,0.12,0.08,0.12,0.04,0.32,0.32,0,0,1,1,1,1,1
118,10118,0.12,0.08,0.12,0.08,0.04,0.56,0,0,1,1,1,1,1
119,10119,0.12,0.08,0.12,0.08,0.08,0.52,0,0,1,1,1,1,1
120,10120,0.12,0.08,0.12,0.08,0.12,0.48,0,0,1,1,1,1,1
121,10121,0.12,0.08,0.12,0.08,0.16,0.44,0,0,1,1,1,1,1
122,10122,0.12,0.08,0.12,0.08,0.2,0.4,0,0,1,1,1,1,1
123,10123,0.12,0.08,0.12,0.08,0.24,0.36,0,0,1,1,1,1,1
124,10124,0.12,0.08,0.12,0.08,0.28,0.32,0,0,1,1,1,1,1
125,10125,0.12,0.08,0.12,0.08,0.32,0.28,0,0,1,1,1,1,1
126,10126,0.12,0.08,0.12,0.08,0.36,0.24,0,0,1,1,1,1,1
132,10132,0.12,0.08,0.12,0.12,0.04,0.52,0,0,1,1,1,1,1
133,10133,0.12,0.08,0.12,0.12,0.08,0.48,0,0,1,1,1,1,1
134,10134,0.12,0.08,0.12,0.12,0.12,0.44,0,0,1,1,1,1,1
135,10135,0.12,0.08,0.12,0.12,0.16,0.4,0,0,1,1,1,1,1
136,10136,0.12,0.08,0.12,0.12,0.2,0.36,0,0,1,1,1,1,1
137,10137,0.12,0.08,0.12,0.12,0.24,0.32,0,0,1,1,1,1,1
138,10138,0.12,0.08,0.12,0.12,0.28,0.28,0,0,1,1,1,1,1
139,10139,0.12,0.08,0.12,0.12,0.32,0.24,0,0,1,1,1,1,1
140,10140,0.12,0.08,0.12,0.12,0.36,0.2,0,0,1,1,1,1,1
141,10141,0.12,0.08,0.12,0.12,0.4,0.16,0,0,1,1,1,1,1
145,10145,0.12,0.08,0.12,0.16,0.04,0.48,0,0,1,1,1,1,1
146,10146,0.12,0.08,0.12,0.16,0.08,0.44,0,0,1,1,1,1,1
147,10147,0.12,0.08,0.12,0.16,0.12,0.4,0,0,1,1,1,1,1
148,10148,0.12,0.08,0.12,0.16,0.16,0.36,0,0,1,1,1,1,1
149,10149,0.12,0.08,0.12,0.16,0.2,0.32,0,0,1,1,1,1,1
150,10150,0.12,0.08,0.12,0.16,0.24,0.28,0,0,1,1,1,1,1
151,10151,0.12,0.08,0.12,0.16,0.28,0.24,0,0,1,1,1,1,1
152,10152,0.12,0.08,0.12,0.16,0.32,0.2,0,0,1,1,1,1,1
153,10153,0.12,0.08,0.12,0.16,0.36,0.16,0,0,1,1,1,1,1
158,10158,0.12,0.08,0.12,0.2,0.08,0.4,0,0,1,1,1,1,1
159,10159,0.12,0.08,0.12,0.2,0.12,0.36,0,0,1,0.998964559,0.998964559,1,1
160,10160,0.12,0.08,0.12,0.2,0.16,0.32,0,0,1,0.999750203,0.999750203,1,1
161,10161,0.12,0.08,0.12,0.2,0.2,0.28,0,0,1,1,1,1,1
162,10162,0.12,0.08,0.12,0.2,0.24,0.24,0,0,1,1,1,1,1
163,10163,0.12,0.08,0.12,0.2,0.28,0.2,0,0,1,1,1,1,1
223,10223,0.12,0.08,0.16,0.04,0.04,0.56,0,0,1,1,1,1,1
224,10224,0.12,0.08,0.16,0.04,0.08,0.52,0,0,1,1,1,1,1
225,10225,0.12,0.08,0.16,0.04,0.12,0.48,0,0,1,1,1,1,1
226,10226,0.12,0.08,0.16,0.04,0.16,0.44,0,0,1,1,1,1,1
227,10227,0.12,0.08,0.16,0.04,0.2,0.4,0,0,1,1,1,1,1
228,10228,0.12,0.08,0.16,0.04,0.24,0.36,0,0,1,1,1,1,1
229,10229,0.12,0.08,0.16,0.04,0.28,0.32,0,0,1,1,1,1,1
230,10230,0.12,0.08,0.16,0.04,0.32,0.28,0,0,1,1,1,1,1
231,10231,0.12,0.08,0.16,0.04,0.36,0.24,0,0,1,1,1,1,1
237,10237,0.12,0.08,0.16,0.08,0.04,0.52,0,0,1,1,1,1,1
238,10238,0.12,0.08,0.16,0.08,0.08,0.48,0,0,1,1,1,1,1
239,10239,0.12,0.08,0.16,0.08,0.12,0.44,0,0,1,1,1,1,1
240,10240,0.12,0.08,0.16,0.08,0.16,0.4,0,0,1,1,1,1,1
241,10241,0.12,0.08,0.16,0.08,0.2,0.36,0,0,1,1,1,1,1
242,10242,0.12,0.08,0.16,0.08,0.24,0.32,0,0,1,1,1,1,1
243,10243,0.12,0.08,0.16,0.08,0.28,0.28,0,0,1,1,1,1,1
244,10244,0.12,0.08,0.16,0.08,0.32,0.24,0,0,1,1,1,1,1
245,10245,0.12,0.08,0.16,0.08,0.36,0.2,0,0,1,1,1,1,1
246,10246,0.12,0.08,0.16,0.08,0.4,0.16,0,0,1,1,1,1,1
250,10250,0.12,0.08,0.16,0.12,0.04,0.48,0,0,1,1,1,1,1
251,10251,0.12,0.08,0.16,0.12,0.08,0.44,0,0,1,1,1,1,1
252,10252,0.12,0.08,0.16,0.12,0.12,0.4,0,0,1,1,1,1,1
253,10253,0.12,0.08,0.16,0.12,0.16,0.36,0,0,1,0.999193006,0.999193006,1,1
254,10254,0.12,0.08,0.16,0.12,0.2,0.32,0,0,1,0.999302585,0.999302585,1,1
255,10255,0.12,0.08,0.16,0.12,0.24,0.28,0,0,1,1,1,1,1
256,10256,0.12,0.08,0.16,0.12,0.28,0.24,0,0,1,1,1,1,1
257,10257,0.12,0.08,0.16,0.12,0.32,0.2,0,0,1,1,1,1,1
258,10258,0.12,0.08,0.16,0.12,0.36,0.16,0,0,1,1,1,1,1
259,10259,0.12,0.08,0.16,0.12,0.4,0.12,0,0,1,0.997682143,0.997682143,1,1
260,10260,0.12,0.08,0.16,0.12,0.44,0.08,0,0,1,0.991783016,0.991783016,1,1
328,10328,0.12,0.12,0.04,0.04,0.04,0.64,0,0,1,1,1,1,1
329,10329,0.12,0.12,0.04,0.04,0.08,0.6,0,0,1,1,1,1,1
330,10330,0.12,0.12,0.04,0.04,0.12,0.56,0,0,1,1,1,1,1
331,10331,0.12,0.12,0.04,0.04,0.16,0.52,0,0,1,1,1,1,1
332,10332,0.12,0.12,0.04,0.04,0.2,0.48,0,0,1,1,1,1,1
333,10333,0.12,0.12,0.04,0.04,0.24,0.44,0,0,1,1,1,1,1
334,10334,0.12,0.12,0.04,0.04,0.28,0.4,0,0,1,1,1,1,1
344,10344,0.12,0.12,0.04,0.08,0.04,0.6,0,0,1,1,1,1,1
345,10345,0.12,0.12,0.04,0.08,0.08,0.56,0,0,1,1,1,1,1
346,10346,0.12,0.12,0.04,0.08,0.12,0.52,0,0,1,1,1,1,1
347,10347,0.12,0.12,0.04,0.08,0.16,0.48,0,0,1,1,1,1,1
348,10348,0.12,0.12,0.04,0.08,0.2,0.44,0,0,1,1,1,1,1
349,10349,0.12,0.12,0.04,0.08,0.24,0.4,0,0,1,1,1,1,1
350,10350,0.12,0.12,0.04,0.08,0.28,0.36,0,0,1,1,1,1,1
351,10351,0.12,0.12,0.04,0.08,0.32,0.32,0,0,1,1,1,1,1
359,10359,0.12,0.12,0.04,0.12,0.04,0.56,0,0,1,1,1,1,1
360,10360,0.12,0.12,0.04,0.12,0.08,0.52,0,0,1,1,1,1,1
361,10361,0.12,0.12,0.04,0.12,0.12,0.48,0,0,1,1,1,1,1
362,10362,0.12,0.12,0.04,0.12,0.16,0.44,0,0,1,1,1,1,1
363,10363,0.12,0.12,0.04,0.12,0.2,0.4,0,0,1,1,1,1,1
364,10364,0.12,0.12,0.04,0.12,0.24,0.36,0,0,1,1,1,1,1
365,10365,0.12,0.12,0.04,0.12,0.28,0.32,0,0,1,1,1,1,1
366,10366,0.12,0.12,0.04,0.12,0.32,0.28,0,0,1,0.992247647,0.992247647,1,1
373,10373,0.12,0.12,0.04,0.16,0.04,0.52,0,0,1,1,1,1,1
374,10374,0.12,0.12,0.04,0.16,0.08,0.48,0,0,1,1,1,1,1
375,10375,0.12,0.12,0.04,0.16,0.12,0.44,0,0,1,1,1,1,1
376,10376,0.12,0.12,0.04,0.16,0.16,0.4,0,0,1,1,1,1,1
377,10377,0.12,0.12,0.04,0.16,0.2,0.36,0,0,1,1,1,1,1
386,10386,0.12,0.12,0.04,0.2,0.04,0.48,0,0,1,0.997666619,0.997666619,1,1
387,10387,0.12,0.12,0.04,0.2,0.08,0.44,0,0,1,1,1,1,1
464,10464,0.12,0.12,0.08,0.04,0.04,0.6,0,0,1,1,1,1,1
465,10465,0.12,0.12,0.08,0.04,0.08,0.56,0,0,1,1,1,1,1
466,10466,0.12,0.12,0.08,0.04,0.12,0.52,0,0,1,1,1,1,1
467,10467,0.12,0.12,0.08,0.04,0.16,0.48,0,0,1,1,1,1,1
468,10468,0.12,0.12,0.08,0.04,0.2,0.44,0,0,1,1,1,1,1
469,10469,0.12,0.12,0.08,0.04,0.24,0.4,0,0,1,1,1,1,1
470,10470,0.12,0.12,0.08,0.04,0.28,0.36,0,0,1,1,1,1,1
471,10471,0.12,0.12,0.08,0.04,0.32,0.32,0,0,1,1,1,1,1
479,10479,0.12,0.12,0.08,0.08,0.04,0.56,0,0,1,1,1,1,1
480,10480,0.12,0.12,0.08,0.08,0.08,0.52,0,0,1,1,1,1,1
481,10481,0.12,0.12,0.08,0.08,0.12,0.48,0,0,1,1,1,1,1
482,10482,0.12,0.12,0.08,0.08,0.16,0.44,0,0,1,1,1,1,1
483,10483,0.12,0.12,0.08,0.08,0.2,0.4,0,0,1,1,1,1,1
484,10484,0.12,0.12,0.08,0.08,0.24,0.36,0,0,1,1,1,1,1
485,10485,0.12,0.12,0.08,0.08,0.28,0.32,0,0,1,0.991411959,0.991411959,1,1
493,10493,0.12,0.12,0.08,0.12,0.04,0.52,0,0,1,1,1,1,1
494,10494,0.12,0.12,0.08,0.12,0.08,0.48,0,0,1,1,1,1,1
495,10495,0.12,0.12,0.08,0.12,0.12,0.44,0,0,1,1,1,1,1
496,10496,0.12,0.12,0.08,0.12,0.16,0.4,0,0,1,0.996342856,0.996342856,1,1
506,10506,0.12,0.12,0.08,0.16,0.04,0.48,0,0,1,0.997047648,0.997047648,1,1
584,10584,0.12,0.12,0.12,0.04,0.04,0.56,0,0,1,1,1,1,1
585,10585,0.12,0.12,0.12,0.04,0.08,0.52,0,0,1,1,1,1,1
586,10586,0.12,0.12,0.12,0.04,0.12,0.48,0,0,1,1,1,1,1
587,10587,0.12,0.12,0.12,0.04,0.16,0.44,0,0,1,1,1,1,1
598,10598,0.12,0.12,0.12,0.08,0.04,0.52,0,0,1,0.994976116,0.994976116,1,1
599,10599,0.12,0.12,0.12,0.08,0.08,0.48,0,0,1,0.998147866,0.998147866,1,1
780,10780,0.12,0.16,0.04,0.04,0.04,0.6,0,0,1,1,1,1,1
781,10781,0.12,0.16,0.04,0.04,0.08,0.56,0,0,1,1,1,1,1
782,10782,0.12,0.16,0.04,0.04,0.12,0.52,0,0,1,1,1,1,1
783,10783,0.12,0.16,0.04,0.04,0.16,0.48,0,0,1,1,1,1,1
795,10795,0.12,0.16,0.04,0.08,0.04,0.56,0,0,1,1,1,1,1
796,10796,0.12,0.16,0.04,0.08,0.08,0.52,0,0,1,1,1,1,1
797,10797,0.12,0.16,0.04,0.08,0.12,0.48,0,0,1,0.994726321,0.994726321,1,1
901,10901,0.12,0.16,0.08,0.04,0.08,0.52,0,0,1,0.994407418,0.994407418,1,1
2856,12856,0.16,0.04,0.04,0.08,0.04,0.64,0,0,1,1,1,1,1
2857,12857,0.16,0.04,0.04,0.08,0.08,0.6,0,0,1,1,1,1,1
2872,12872,0.16,0.04,0.04,0.12,0.04,0.6,0,0,1,1,1,1,1
2873,12873,0.16,0.04,0.04,0.12,0.08,0.56,0,0,1,1,1,1,1
2874,12874,0.16,0.04,0.04,0.12,0.12,0.52,0,0,1,1,1,1,1
2875,12875,0.16,0.04,0.04,0.12,0.16,0.48,0,0,1,1,1,1,1
2876,12876,0.16,0.04,0.04,0.12,0.2,0.44,0,0,1,1,1,1,1
2888,12888,0.16,0.04,0.04,0.16,0.08,0.52,0,0,1,0.998645753,0.998645753,1,1
2889,12889,0.16,0.04,0.04,0.16,0.12,0.48,0,0,1,1,1,1,1
2890,12890,0.16,0.04,0.04,0.16,0.16,0.44,0,0,1,1,1,1,1
2891,12891,0.16,0.04,0.04,0.16,0.2,0.4,0,0,1,1,1,1,1
2892,12892,0.16,0.04,0.04,0.16,0.24,0.36,0,0,1,1,1,1,1
2992,12992,0.16,0.04,0.08,0.04,0.04,0.64,0,0,1,1,1,1,1
2993,12993,0.16,0.04,0.08,0.04,0.08,0.6,0,0,1,1,1,1,1
2994,12994,0.16,0.04,0.08,0.04,0.12,0.56,0,0,1,1,1,1,1
2995,12995,0.16,0.04,0.08,0.04,0.16,0.52,0,0,1,0.998621842,0.998621842,1,1
3008,13008,0.16,0.04,0.08,0.08,0.04,0.6,0,0,1,1,1,1,1
3009,13009,0.16,0.04,0.08,0.08,0.08,0.56,0,0,1,1,1,1,1
3010,13010,0.16,0.04,0.08,0.08,0.12,0.52,0,0,1,1,1,1,1
3011,13011,0.16,0.04,0.08,0.08,0.16,0.48,0,0,1,1,1,1,1
3012,13012,0.16,0.04,0.08,0.08,0.2,0.44,0,0,1,1,1,1,1
3023,13023,0.16,0.04,0.08,0.12,0.04,0.56,0,0,1,1,1,1,1
3024,13024,0.16,0.04,0.08,0.12,0.08,0.52,0,0,1,1,1,1,1
3025,13025,0.16,0.04,0.08,0.12,0.12,0.48,0,0,1,1,1,1,1
3026,13026,0.16,0.04,0.08,0.12,0.16,0.44,0,0,1,1,1,1,1
3027,13027,0.16,0.04,0.08,0.12,0.2,0.4,0,0,1,1,1,1,1
3028,13028,0.16,0.04,0.08,0.12,0.24,0.36,0,0,1,1,1,1,1
3041,13041,0.16,0.04,0.08,0.16,0.2,0.36,0,0,1,1,1,1,1
3042,13042,0.16,0.04,0.08,0.16,0.24,0.32,0,0,1,1,1,1,1
3043,13043,0.16,0.04,0.08,0.16,0.28,0.28,0,0,1,1,1,1,1
3128,13128,0.16,0.04,0.12,0.04,0.04,0.6,0,0,1,1,1,1,1
3129,13129,0.16,0.04,0.12,0.04,0.08,0.56,0,0,1,1,1,1,1
3130,13130,0.16,0.04,0.12,0.04,0.12,0.52,0,0,1,1,1,1,1
3131,13131,0.16,0.04,0.12,0.04,0.16,0.48,0,0,1,1,1,1,1
3132,13132,0.16,0.04,0.12,0.04,0.2,0.44,0,0,1,1,1,1,1
3133,13133,0.16,0.04,0.12,0.04,0.24,0.4,0,0,1,0.997718294,0.997718294,1,1
3143,13143,0.16,0.04,0.12,0.08,0.04,0.56,0,0,1,1,1,1,1
3144,13144,0.16,0.04,0.12,0.08,0.08,0.52,0,0,1,1,1,1,1
3145,13145,0.16,0.04,0.12,0.08,0.12,0.48,0,0,1,1,1,1,1
3146,13146,0.16,0.04,0.12,0.08,0.16,0.44,0,0,1,1,1,1,1
3147,13147,0.16,0.04,0.12,0.08,0.2,0.4,0,0,1,1,1,1,1
3148,13148,0.16,0.04,0.12,0.08,0.24,0.36,0,0,1,1,1,1,1
3149,13149,0.16,0.04,0.12,0.08,0.28,0.32,0,0,1,0.992230626,0.992230626,1,1
3157,13157,0.16,0.04,0.12,0.12,0.04,0.52,0,0,1,1,1,1,1
3158,13158,0.16,0.04,0.12,0.12,0.08,0.48,0,0,1,1,1,1,1
3159,13159,0.16,0.04,0.12,0.12,0.12,0.44,0,0,1,1,1,1,1
3160,13160,0.16,0.04,0.12,0.12,0.16,0.4,0,0,1,1,1,1,1
3161,13161,0.16,0.04,0.12,0.12,0.2,0.36,0,0,1,1,1,1,1
3162,13162,0.16,0.04,0.12,0.12,0.24,0.32,0,0,1,1,1,1,1
3163,13163,0.16,0.04,0.12,0.12,0.28,0.28,0,0,1,1,1,1,1
3164,13164,0.16,0.04,0.12,0.12,0.32,0.24,0,0,1,1,1,1,1
3175,13175,0.16,0.04,0.12,0.16,0.24,0.28,0,0,1,0.996454514,0.996454514,1,1
3176,13176,0.16,0.04,0.12,0.16,0.28,0.24,0,0,1,1,1,1,1
3177,13177,0.16,0.04,0.12,0.16,0.32,0.2,0,0,1,1,1,1,1
3178,13178,0.16,0.04,0.12,0.16,0.36,0.16,0,0,1,1,1,1,1
3248,13248,0.16,0.04,0.16,0.04,0.04,0.56,0,0,1,1,1,1,1
3249,13249,0.16,0.04,0.16,0.04,0.08,0.52,0,0,1,1,1,1,1
3250,13250,0.16,0.04,0.16,0.04,0.12,0.48,0,0,1,1,1,1,1
3251,13251,0.16,0.04,0.16,0.04,0.16,0.44,0,0,1,1,1,1,1
3252,13252,0.16,0.04,0.16,0.04,0.2,0.4,0,0,1,1,1,1,1
3253,13253,0.16,0.04,0.16,0.04,0.24,0.36,0,0,1,1,1,1,1
3254,13254,0.16,0.04,0.16,0.04,0.28,0.32,0,0,1,1,1,1,1
3262,13262,0.16,0.04,0.16,0.08,0.04,0.52,0,0,1,1,1,1,1
3263,13263,0.16,0.04,0.16,0.08,0.08,0.48,0,0,1,1,1,1,1
3264,13264,0.16,0.04,0.16,0.08,0.12,0.44,0,0,1,1,1,1,1
3265,13265,0.16,0.04,0.16,0.08,0.16,0.4,0,0,1,1,1,1,1
3266,13266,0.16,0.04,0.16,0.08,0.2,0.36,0,0,1,1,1,1,1
3267,13267,0.16,0.04,0.16,0.08,0.24,0.32,0,0,1,1,1,1,1
3268,13268,0.16,0.04,0.16,0.08,0.28,0.28,0,0,1,1,1,1,1
3269,13269,0.16,0.04,0.16,0.08,0.32,0.24,0,0,1,1,1,1,1
3275,13275,0.16,0.04,0.16,0.12,0.04,0.48,0,0,1,0.992636691,0.992636691,1,1
3276,13276,0.16,0.04,0.16,0.12,0.08,0.44,0,0,1,1,1,1,1
3277,13277,0.16,0.04,0.16,0.12,0.12,0.4,0,0,1,1,1,1,1
3278,13278,0.16,0.04,0.16,0.12,0.16,0.36,0,0,1,1,1,1,1
3279,13279,0.16,0.04,0.16,0.12,0.2,0.32,0,0,1,1,1,1,1
3280,13280,0.16,0.04,0.16,0.12,0.24,0.28,0,0,1,1,1,1,1
3281,13281,0.16,0.04,0.16,0.12,0.28,0.24,0,0,1,1,1,1,1
3282,13282,0.16,0.04,0.16,0.12,0.32,0.2,0,0,1,1,1,1,1
3283,13283,0.16,0.04,0.16,0.12,0.36,0.16,0,0,1,1,1,1,1
3284,13284,0.16,0.04,0.16,0.12,0.4,0.12,0,0,1,1,1,1,1
3293,13293,0.16,0.04,0.16,0.16,0.28,0.2,0,0,1,0.999661935,0.999661935,1,1
3294,13294,0.16,0.04,0.16,0.16,0.32,0.16,0,0,1,1,1,1,1
3295,13295,0.16,0.04,0.16,0.16,0.36,0.12,0,0,1,1,1,1,1
3296,13296,0.16,0.04,0.16,0.16,0.4,0.08,0,0,1,1,1,1,1
3297,13297,0.16,0.04,0.16,0.16,0.44,0.04,0,0,1,1,1,1,1
3306,13306,0.16,0.04,0.16,0.2,0.36,0.08,0,0,1,0.990512225,0.990512225,1,1
3353,13353,0.16,0.08,0.04,0.04,0.04,0.64,0,0,1,1,1,1,1
3354,13354,0.16,0.08,0.04,0.04,0.08,0.6,0,0,1,1,1,1,1
3355,13355,0.16,0.08,0.04,0.04,0.12,0.56,0,0,1,1,1,1,1
3369,13369,0.16,0.08,0.04,0.08,0.04,0.6,0,0,1,1,1,1,1
3370,13370,0.16,0.08,0.04,0.08,0.08,0.56,0,0,1,1,1,1,1
3371,13371,0.16,0.08,0.04,0.08,0.12,0.52,0,0,1,1,1,1,1
3372,13372,0.16,0.08,0.04,0.08,0.16,0.48,0,0,1,1,1,1,1
3373,13373,0.16,0.08,0.04,0.08,0.2,0.44,0,0,1,1,1,1,1
